index,Title,Genre,Runtime,Rating
1961,Men in Black II,"Action,Adventure,Comedy,Family,Fantasy",88,6.1
1962,Men in Black 3,"Action,Adventure,Comedy,Family,Fantasy",105,6.8
1963,Memoirs of a Geisha,"Action,Drama,Romance",145,7.4
1964,Memento,"Action,Mystery,Thriller",113,8.5
1965,Melancholia,"Action,Drama,Fantasy,Sci-Fi",135,7.1
1966,Megamind,"Action,Animation,Comedy,Family,Sci-Fi",95,7.3
1967,Meet the Robinsons,"Action,Adventure,Animation,Comedy,Family",95,6.9
1968,Meet the Parents,"Action,Comedy,Romance",108,7.0
1969,Meet the Fockers,"Action,Comedy,Romance",115,6.3
1970,Mean Girls,"Action,Comedy",97,7.0
1971,"Me, Myself & Irene","Action,Comedy",116,6.6
1972,"McFarland, USA","Action,Biography,Drama,Sport",129,7.4
1973,Maya the Bee Movie,"Action,Adventure,Animation,Comedy,Family",89,6.0
1974,Master and Commander: The Far Side of the World,"Action,Adventure,Drama,History,War",138,7.4
1975,Mary and Max,"Action,Animation,Comedy,Drama",92,8.1
1976,Marvellous,"Action,Drama",90,7.9
1977,Martha Marcy May Marlene,"Action,Drama,Mystery,Thriller",102,6.9
1978,Marley & Me,"Action,Biography,Comedy,Drama,Family",105,7.1
1979,Marley,"Action,Biography,Documentary,Music",144,8.0
1980,Marina Abramovic: The Artist Is Present,"Action,Biography,Documentary,History",106,7.9
1981,Margin Call,"Action,Biography,Drama,History,Thriller",107,7.1
1982,Margaret,"Action,Drama",150,6.5
1983,Maps to the Stars,,111,6.2
1984,Manny Lewis,"Action,Comedy",89,6.0
1985,Maniac,"Action,Horror,Thriller",89,6.1
1986,Mandela: Long Walk to Freedom,"Action,Biography,Drama,History",141,7.1
1987,Man on Fire,"Action,Crime,Drama,Thriller",146,7.7
1988,Man on a Ledge,"Action,Adventure,Crime,Thriller",102,6.6
1989,Man of Steel,"Action,Adventure,Fantasy,Sci-Fi",143,7.1
1990,Mamma Mia!,"Action,Comedy,Family,Musical,Romance",108,6.4
1991,Mama,"Action,Fantasy,Horror,Thriller",100,6.2
1992,Maleficent,"Action,Adventure,Family,Fantasy,Romance",97,7.0
1993,Magic Mike,"Action,Comedy,Drama",110,6.1
1994,Magic in the Moonlight,"Action,Comedy,Romance",97,6.6
1995,Madagascar: Escape 2 Africa,"Action,Adventure,Animation,Comedy,Family",89,6.7
1996,Madagascar 3: Europe's Most Wanted,"Action,Adventure,Animation,Comedy,Family",105,6.9
1997,Madagascar,"Action,Adventure,Animation,Comedy,Family",86,6.9
1998,Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",120,8.1
1999,Machine Gun Preacher,"Action,Biography,Crime,Drama",129,6.8
2000,Machete,"Action,Crime,Thriller",105,6.6
2001,Lucy,"Action,Sci-Fi,Thriller",89,6.4
2002,Lucky Them,"Action,Drama",97,6.1
2003,Lucky Number Slevin,"Action,Crime,Drama,Mystery,Thriller",110,7.8
2004,Lovelace,"Action,Biography,Drama",93,6.2
2005,"Love, Rosie","Action,Comedy,Romance",102,7.2
2006,Love & Other Drugs,"Action,Comedy,Drama,Romance",112,6.7
2007,Love & Mercy,"Action,Biography,Drama,Music",121,7.4
2008,Love Is Strange,"Action,Drama,Horror,Romance",94,6.7
2009,Love & Basketball,"Action,Drama,Romance,Sport",124,7.2
2010,Love at the Christmas Table,"Action,Comedy,Drama,Romance",89,6.5
2011,Love Actually,"Action,Comedy,Drama,Romance",135,7.6
2012,Lost in Translation,"Action,Drama,Romance",102,7.8
2013,Lord of War,"Action,Crime,Drama,Thriller",122,7.6
2014,Loosies,,105,6.2
2015,Looper,"Action,Crime,Drama,Sci-Fi,Thriller",113,7.4
2016,Lone Survivor,"Action,Biography,Drama,History,Thriller",121,7.5
2017,London Boulevard,,103,6.2
2018,Lockout,"Action,Adventure,Comedy,Crime,Drama",95,6.1
2019,Locke,"Action,Drama",85,7.1
2020,Local Color,"Action,Drama",107,7.0
2021,Live Free or Die Hard,"Action,Adventure,Thriller",128,7.2
2022,Little Miss Sunshine,"Action,Comedy,Drama",101,7.8
2023,Lincoln,"Action,Biography,Drama,History,War",150,7.4
2024,Limitless,"Action,Mystery,Sci-Fi,Thriller",105,7.4
2025,Lilting,"Action,Drama,Romance",83,7.2
2026,Lilo & Stitch,"Action,Adventure,Animation,Comedy,Drama",85,7.2
2027,Like Crazy,"Action,Drama,Romance",86,6.7
2028,Life's a Breeze,,83,6.3
2029,Life of Pi,"Action,Adventure,Drama,Fantasy",127,7.9
2030,Life of a King,"Action,Drama",100,6.9
2031,Life in a Day,"Documentary,Drama",95,7.7
2032,Life as We Know It,"Action,Comedy,Drama,Romance",105,6.6
2033,Lies & Alibis,"Action,Comedy,Drama,Romance",90,6.4
2034,Liberal Arts,"Action,Comedy,Drama,Romance",97,6.7
2035,Leviathan,Documentary,87,6.5
2036,Letters to Juliet,"Action,Adventure,Comedy,Drama,Romance",105,6.6
2037,Let's Be Cops,"Action,Comedy,Crime",104,6.5
2038,Let Me In,"Action,Drama,Fantasy,Horror,Mystery",116,7.1
2039,Les Misérables,"Action,Drama,History,Musical,Romance",158,7.6
2040,A Series of Unfortunate Events,"Action,Adventure,Comedy,Family,Fantasy",108,6.8
2041,Legend of the Guardians: The Owls of Ga'Hoole,"Action,Adventure,Animation,Family,Fantasy",97,7.0
2042,Legally Blonde,"Action,Comedy,Romance",96,6.2
2043,Lee Daniels' The Butler,"Action,Biography,Drama",132,7.2
2044,Leave the World Behind,"Action,Documentary,Music",95,7.8
2045,Leap Year,"Action,Comedy,Romance",105,6.5
2046,Le Week-End,"Action,Comedy,Drama,Romance",93,6.3
2047,Layer Cake,"Action,Crime,Drama,Thriller",105,7.4
2048,Lawless,"Action,Crime,Drama",116,7.3
2049,Law Abiding Citizen,"Action,Crime,Drama,Thriller",109,7.4
2050,Late Phases,"Action,Drama,Horror",95,6.0
2051,Last Vegas,"Action,Comedy,Romance",105,6.6
2052,Last Love,"Action,Comedy,Drama,Romance",111,6.8
2053,Last Knights,"Action,Adventure",115,6.2
2054,Lars and the Real Girl,"Action,Comedy,Drama,Romance",106,7.4
2055,Larry Crowne,"Action,Comedy,Drama,Romance",98,6.1
2056,Laggies,"Action,Comedy,Drama,Romance",99,6.4
2057,Ladder 49,"Action,Drama,Thriller",115,6.5
2058,Labor Day,"Action,Drama,Romance",111,6.9
2059,Cobain: Montage of Heck,"Action,Animation,Biography,Documentary,Music",145,7.5
2060,Kung Fu Panda,"Action,Adventure,Animation,Comedy,Family",92,7.6
2061,Kung Fu Panda 2,"Action,Adventure,Animation,Comedy,Drama",90,7.3
2062,Kung Fu Hustle,"Action,Comedy,Crime,Fantasy",99,7.8
2063,"Kumiko, the Treasure Hunter","Action,Drama",105,6.6
2064,Knowing,"Action,Drama,Horror,Mystery,Sci-Fi",121,6.2
2065,Knocked Up,"Action,Comedy,Drama,Romance",129,7.0
2066,Knight and Day,"Action,Adventure,Comedy,Crime,Mystery",109,6.3
2067,Kissing Jessica Stein,"Action,Comedy,Drama,Romance",97,6.6
2068,Kiss Kiss Bang Bang,"Action,Comedy,Crime,Mystery",103,7.6
2069,Kingsman: The Secret Service,"Action,Adventure,Comedy,Crime,Thriller",129,7.7
2070,Kingdom of Heaven,"Action,Adventure,Drama,History,War",144,7.2
2071,King Kong,"Action,Adventure,Drama,Romance",187,7.2
2072,King Arthur,"Action,Adventure,Drama,History,War",126,6.3
2073,Killing Them Softly,"Action,Crime,Drama,News,Thriller",97,6.2
2074,Killer Joe,"Action,Crime,Drama,Romance,Thriller",102,6.7
2075,Killer Elite,"Action,Crime,History,Thriller",116,6.5
2076,Kill Your Darlings,"Action,Biography,Drama,History,Romance",104,6.5
2077,Kill the Messenger,"Action,Biography,Crime,Drama,Mystery",112,7.0
2078,Kill List,"Action,Crime,Drama,Horror,Thriller",95,6.4
2079,Kill Bill: Vol. 2,"Action,Crime,Drama,Thriller",137,8.0
2080,Kill Bill: Vol. 1,"Action,Crime,Thriller",111,8.1
2081,Kidnapping Mr. Heineken,"Action,Biography,Crime,Drama,History",95,6.1
2082,Kid Cannabis,"Action,Biography,Comedy,Crime,Drama",110,6.4
2083,Kick-Ass,"Action,Comedy",117,7.6
2084,Kick-Ass 2,"Action,Comedy,Crime",103,6.6
2085,K-PAX,"Action,Drama,Mystery,Sci-Fi",120,7.4
2086,K-19: The Widowmaker,"Action,Drama,History,Thriller,War",138,6.7
2087,Justice League: War,"Action,Adventure,Animation,Fantasy,Sci-Fi",79,7.3
2088,Justice League: The New Frontier,"Action,Adventure,Animation,Fantasy,Sci-Fi",75,7.0
2089,Justice League: Doom,"Action,Animation,Fantasy,Sci-Fi",75,7.5
2090,Just Go with It,"Action,Comedy,Romance",117,6.4
2091,Just Friends,"Action,Comedy,Romance",96,6.2
2092,Just Before I Go,"Action,Comedy,Drama",95,6.4
2093,Juno,"Action,Comedy,Drama,Romance",96,7.5
2094,Jumper,"Action,Adventure,Sci-Fi,Thriller",88,6.1
2095,Julie & Julia,"Action,Biography,Drama,Romance",118,7.0
2096,Joy Ride,"Action,Mystery,Thriller",97,6.6
2097,Johnny English Reborn,"Action,Adventure,Comedy,Crime,Drama",101,6.3
2098,Johnny English,"Action,Adventure,Comedy",105,6.2
2099,American Masters Johnny Carson: King of Late Night,"Action,Biography,Documentary,History,Music",115,7.8
2100,John Q,"Action,Crime,Drama,Thriller",116,7.1
2101,John Doe: Vigilante,"Action,Crime,Thriller",93,6.6
2102,John Carter,"Action,Adventure,Fantasy,Sci-Fi",132,6.6
2103,Joe,"Action,Crime,Drama",117,6.9
2104,Jodorowsky's Dune,"Action,Biography,Documentary,History",90,8.1
2105,Jimmy's Hall,"Action,Biography,Drama,History",109,6.7
2106,Jersey Boys,"Action,Biography,Drama,Music,Musical",134,6.8
2107,"Jeff, Who Lives at Home","Action,Comedy,Drama",83,6.5
2108,Jeepers Creepers,"Action,Horror,Mystery",90,6.1
2109,Jay and Silent Bob Strike Back,"Action,Comedy",104,6.9
2110,Jarhead,"Action,Biography,Drama,History,War",125,7.0
2111,Jane Eyre,"Action,Drama,Romance",120,7.4
2112,Jamesy Boy,"Action,Biography,Crime,Drama,Romance",109,6.3
2113,Bad Grandpa .5,"Action,Comedy",76,6.4
2114,Bad Grandpa,"Action,Comedy",92,6.5
2115,Jackass 3.5,"Action,Comedy,Documentary",105,6.8
2116,Jack the Giant Slayer,"Action,Adventure,Fantasy",114,6.3
2117,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",105,6.2
2118,Jack Reacher,"Action,Crime,Mystery,Thriller",130,7.0
2119,J. Edgar,"Action,Biography,Crime,Drama,History",137,6.6
2120,It's Kind of a Funny Story,"Action,Comedy,Drama,Romance",101,7.1
2121,It's Complicated,"Action,Comedy,Drama,Romance",105,6.6
2122,It Follows,"Action,Fantasy,Horror,Mystery,Thriller",100,6.9
2123,Ironclad,"Action,Adventure,Drama,History,Romance",121,6.2
2124,Iron Man 3,"Action,Adventure,Sci-Fi",130,7.2
2125,Iron Man,"Action,Adventure,Sci-Fi",126,7.9
2126,Iron Man 2,"Action,Adventure,Sci-Fi",124,7.0
2127,Ip Man,"Action,Biography,Drama,Sport",106,8.0
2128,Ip Man 2,"Action,Biography,Drama,History,Sport",108,7.6
2129,Invincible,"Action,Biography,Drama,Sport",105,7.1
2130,Invictus,"Action,Biography,Drama,History,Sport",134,7.4
2131,Into the Woods,"Action,Adventure,Comedy,Drama,Fantasy",125,6.0
2132,Into the Wild,"Action,Adventure,Biography,Drama,Romance",148,8.1
2133,Into the Mind,"Action,Documentary,Sport",82,7.1
2134,Interview with a Hitman,"Action,Thriller",96,6.3
2135,Interstellar,"Action,Adventure,Drama,Sci-Fi",169,8.6
2136,Insurgent,"Action,Adventure,Sci-Fi,Thriller",119,6.2
2137,Insomnia,"Action,Drama,Mystery,Thriller",118,7.2
2138,Insidious: Chapter 2,"Action,Fantasy,Horror,Mystery,Thriller",106,6.6
2139,Insidious,"Action,Drama,Fantasy,Horror,Mystery",103,6.8
2140,Inside Man,"Action,Crime,Drama,Mystery,Thriller",129,7.6
2141,Inside Llewyn Davis,"Action,Drama,Music",104,7.5
2142,Inside Job,"Action,Crime,Documentary",105,8.3
2143,Inland Empire,"Action,Drama,Mystery,Thriller",180,7.0
2144,Inkheart,"Action,Adventure,Family,Fantasy",106,6.1
2145,Inherent Vice,,148,6.7
2146,Inglourious Basterds,"Action,Adventure,Drama,War",153,8.3
2147,Inequality for All,"Action,Documentary",89,8.1
2148,Indiana Jones and the Kingdom of the Crystal Skull,"Action,Adventure,Fantasy",122,6.2
2149,Inception,"Action,Adventure,Crime,Mystery,Sci-Fi",148,8.8
2150,In Time,"Action,Crime,Drama,Mystery,Romance",109,6.7
2151,In the Loop,"Action,Comedy",106,7.5
2152,In Secret,"Action,Crime,Drama,Thriller",107,6.2
2153,In My Father's Den,"Action,Drama,Mystery,Thriller",127,7.7
2154,In Her Shoes,,130,6.5
2155,In Bruges,"Action,Comedy,Crime,Drama,Thriller",107,7.9
2156,In a World...,"Action,Comedy",105,6.7
2157,Immortals,"Action,Drama,Fantasy,Romance",110,6.0
2158,Immortal,"Action,Animation,Crime,Drama,Sci-Fi",103,6.0
2159,Imaginaerum,"Action,Drama,Fantasy,Musical",86,6.3
2160,I'll See You in My Dreams,"Action,Comedy,Drama,Romance",92,6.7
2161,Ill Manors,"Action,Crime,Drama",121,7.1
2162,I'll Follow You Down,"Action,Drama,Mystery,Sci-Fi",93,6.1
2163,If I Stay,"Action,Drama,Fantasy,Music,Romance",107,6.8
2164,Idiocracy,"Action,Adventure,Comedy,Sci-Fi,Thriller",84,6.6
2165,Identity,"Action,Mystery,Thriller",90,7.3
2166,Ice Age: The Meltdown,"Action,Adventure,Animation,Comedy,Family",91,6.8
2167,Ice Age: Dawn of the Dinosaurs,"Action,Adventure,Animation,Comedy,Family",94,7.0
2168,Ice Age: Continental Drift,"Action,Adventure,Animation,Comedy,Family",88,6.6
2169,Ice Age: A Mammoth Christmas,"Action,Adventure,Animation,Comedy,Family",26,6.5
2170,I Spit on Your Grave,"Action,Crime,Horror,Thriller",108,6.3
2171,"I, Robot","Action,Crime,Drama,Mystery,Sci-Fi",115,7.1
2172,I Origins,"Action,Drama,Romance,Sci-Fi",106,7.4
2173,I Now Pronounce You Chuck & Larry,"Action,Comedy,Romance",115,6.0
2174,I Love You Phillip Morris,"Action,Biography,Comedy,Crime,Drama",102,6.6
2175,"I Love You, Man","Action,Comedy,Romance",105,7.0
2176,I Declare War,"Action,Comedy,Drama",94,6.0
2177,I Am Santa Claus,"Action,Comedy,Documentary,Drama",89,6.7
2178,I Am Sam,"Action,Drama",132,7.6
2179,I Am Number Four,"Action,Adventure,Sci-Fi,Thriller",111,6.1
2180,I Am Legend,"Action,Drama,Horror,Sci-Fi,Thriller",101,7.2
2181,I Am Ali,"Action,Biography,Documentary,Sport",111,7.2
2182,Hysteria,"Action,Comedy,Romance",105,6.7
2183,Hunky Dory,"Action,Comedy,Drama,Music",110,6.2
2184,Hunger,"Action,Biography,Drama",96,7.6
2185,Hugo,"Action,Adventure,Drama,Family,Fantasy",126,7.5
2186,How to Train Your Dragon,"Action,Adventure,Animation,Comedy,Family",98,8.1
2187,How to Train Your Dragon 2,"Action,Adventure,Animation,Comedy,Family",102,7.8
2188,How to Make Money Selling Drugs,"Action,Crime,Documentary",96,7.7
2189,How to Lose a Guy in 10 Days,"Action,Comedy,Romance",116,6.4
2190,How the Grinch Stole Christmas,"Action,Comedy,Family,Fantasy",104,6.1
2191,How I Live Now,"Action,Drama,Romance,Sci-Fi,Thriller",101,6.5
2192,Housebound,"Action,Comedy,Horror,Mystery,Thriller",107,6.8
2193,House of Sand and Fog,"Action,Crime,Drama,Thriller",126,7.6
2194,House of Last Things,"Action,Fantasy,Horror,Thriller",110,6.0
2195,House of 1000 Corpses,"Action,Horror",89,6.1
2196,Hours,"Action,Drama,Thriller",97,6.5
2197,Hounddog,"Action,Drama,Music",105,6.3
2198,Hotel Transylvania,"Action,Animation,Comedy,Family,Fantasy",91,7.1
2199,Hotel Rwanda,"Action,Biography,Drama,History,War",121,8.1
2200,Hot Tub Time Machine,"Action,Comedy,Sci-Fi",101,6.4
2201,Hot Rod,"Action,Comedy",105,6.7
2202,Hot Fuzz,"Action,Comedy,Mystery",121,7.9
2203,Hostage,"Action,Crime,Drama,Mystery,Thriller",113,6.6
2204,Horton Hears a Who!,"Action,Adventure,Animation,Comedy,Family",86,6.8
2205,Horrible Bosses,"Action,Comedy,Crime",106,6.9
2206,Horrible Bosses 2,"Action,Comedy,Crime",108,6.3
2207,Hope Springs,"Action,Comedy,Drama,Romance",100,6.3
2208,Homefront,"Action,Crime,Drama,Thriller",100,6.5
2209,Home Run,"Action,Drama,Sport",113,6.0
2210,Home,"Action,Adventure,Animation,Comedy,Family",94,6.7
2211,Hitman,"Action,Crime,Drama,Thriller",100,6.3
2212,Hitchcock,"Action,Biography,Drama",98,6.8
2213,Hitch,"Action,Comedy,Romance",118,6.6
2214,Hit and Run,"Action,Comedy,Crime,Romance",100,6.1
2215,Hide Your Smiling Faces,"Action,Drama",81,6.1
2216,Hidalgo,"Action,Adventure,Biography,Sport,Western",136,6.7
2217,He's Just Not That Into You,"Action,Comedy,Drama,Romance",129,6.4
2218,Hereafter,"Action,Drama,Fantasy",129,6.5
2219,Here Comes the Boom,"Action,Comedy,Sport",105,6.4
2220,Hercules,"Action,Adventure,Fantasy",98,6.0
2221,Her,"Action,Drama,Romance,Sci-Fi",126,8.0
2222,Hello I Must Be Going,"Action,Comedy,Drama,Romance",95,6.2
2223,Hellion,"Action,Drama,Thriller",99,6.1
2224,Hellboy II: The Golden Army,"Action,Adventure,Fantasy,Horror,Sci-Fi",120,7.0
2225,Hellboy,"Action,Fantasy,Horror,Sci-Fi",122,6.9
2226,Hector and the Search for Happiness,"Action,Adventure,Comedy,Drama",120,7.0
2227,Heaven Knows What,"Action,Drama",97,6.6
2228,Hateship Loveship,"Action,Drama,Romance",104,6.2
2229,Hart's War,"Action,Drama,War",125,6.3
2230,Harsh Times,"Action,Crime,Drama,Thriller",116,6.9
2231,Harry Potter and the Sorcerer's Stone,"Action,Adventure,Family,Fantasy",152,7.6
2232,Harry Potter and the Prisoner of Azkaban,"Action,Adventure,Family,Fantasy,Mystery",142,7.8
2233,Harry Potter and the Order of the Phoenix,"Action,Adventure,Family,Fantasy,Mystery",138,7.5
2234,Harry Potter and the Half-Blood Prince,"Action,Adventure,Family,Fantasy,Mystery",153,7.6
2235,Harry Potter and the Goblet of Fire,"Action,Adventure,Family,Fantasy,Mystery",157,7.7
2236,Harry Potter and the Deathly Hallows: Part 2,"Action,Adventure,Drama,Fantasy,Mystery",130,8.1
2237,Harry Potter and the Deathly Hallows: Part 1,"Action,Adventure,Family,Fantasy,Mystery",146,7.7
2238,Harry Potter and the Chamber of Secrets,"Action,Adventure,Family,Fantasy,Mystery",161,7.4
2239,Harry Brown,"Action,Crime,Drama,Thriller",103,7.2
2240,Harold & Kumar Go to White Castle,"Action,Adventure,Comedy",88,7.1
2241,Harold & Kumar Escape from Guantanamo Bay,"Action,Adventure,Comedy",107,6.6
2242,Hard Candy,"Action,Biography,Crime,Drama,History",104,7.1
2243,Happythankyoumoreplease,"Action,Comedy,Drama,Romance",100,6.8
2244,Happy Feet,"Action,Adventure,Animation,Comedy,Family",108,6.5
2245,Hansel & Gretel: Witch Hunters,"Action,Fantasy,Horror",88,6.1
2246,Hannibal Rising,"Action,Crime,Drama,Horror,Thriller",121,6.2
2247,Hannibal,"Action,Crime,Drama,Thriller",131,6.8
2248,Hanna,"Action,Adventure,Drama,Thriller",111,6.8
2249,Hancock,"Action,Crime,Drama,Fantasy,Sci-Fi",92,6.4
2250,Halloween,"Action,Fantasy,Horror",109,6.1
2251,Hairspray,"Action,Comedy,Drama,Family,Music",117,6.7
2252,Hachi: A Dog's Tale,"Action,Drama,Family",93,8.1
2253,Guardians of the Galaxy,"Action,Adventure,Sci-Fi",121,8.1
2254,Grudge Match,"Action,Comedy,Drama,Sport",113,6.4
2255,Grown Ups,"Action,Comedy,Family",102,6.0
2256,Gridiron Gang,"Action,Crime,Drama,Sport",125,6.9
2257,Greenberg,"Action,Comedy,Drama,Romance",107,6.1
2258,Green Zone,"Action,Drama,History,Thriller,War",115,6.8
2259,Green Street Hooligans,"Action,Crime,Drama,Sport",109,7.5
2260,Green Lantern: Emerald Knights,"Action,Adventure,Animation,Fantasy,Sci-Fi",105,6.8
2261,Gravity,"Action,Adventure,Drama,Sci-Fi,Thriller",91,7.8
2262,Grave Encounters,"Action,Horror,Mystery,Thriller",92,6.1
2263,Grandma's Boy,"Action,Comedy",94,7.0
2264,Gran Torino,"Action,Drama",116,8.1
2265,Grace Is Gone,"Action,Drama",85,6.8
2266,Grabbers,"Action,Comedy,Horror,Sci-Fi,Thriller",94,6.3
2267,Goon,"Action,Comedy,Sport",92,6.8
2268,Good Vibrations,"Action,Biography,Drama,Music",103,7.2
2269,Good Kill,"Action,Drama,Thriller,War",102,6.4
2270,Gone in Sixty Seconds,"Action,Crime,Thriller",118,6.5
2271,Gone Girl,"Action,Crime,Drama,Mystery,Romance",149,8.1
2272,Gone Baby Gone,"Action,Crime,Drama,Mystery,Thriller",114,7.7
2273,Going the Distance,"Action,Comedy,Romance",105,6.3
2274,Godzilla,"Action,Adventure,Sci-Fi,Thriller",123,6.4
2275,God's Pocket,"Action,Crime,Drama",88,6.1
2276,Goddess,"Action,Comedy,Musical,Romance",104,6.0
2277,God Help the Girl,"Action,Drama,Musical,Romance",112,6.4
2278,God Bless America,"Action,Comedy,Crime",105,7.2
2279,Gnomeo & Juliet,"Action,Animation,Comedy,Family,Romance",84,6.0
2280,Gladiator,"Action,Adventure,Drama,Romance",155,8.5
2281,Girl with a Pearl Earring,"Action,Biography,Drama,Romance",100,6.9
2282,Ginger Snaps,"Action,Drama,Fantasy,Horror,Romance",108,6.8
2283,Gimme Shelter,"Action,Drama",105,6.5
2284,Ghost World,"Action,Comedy,Drama",111,7.4
2285,Gettysburg,"Action,Documentary,History,War",85,6.5
2286,Get the Gringo,"Action,Crime,Drama,Thriller",96,7.0
2287,Get Smart,"Action,Adventure,Comedy,Romance,Thriller",110,6.5
2288,Get on Up,"Action,Biography,Drama,Music",139,6.9
2289,Get Him to the Greek,"Action,Adventure,Comedy,Music",109,6.4
2290,Get Hard,"Action,Comedy,Crime",100,6.0
2291,George Washington,"Action,Drama",89,7.4
2292,Generation Iron,"Action,Documentary,Drama,Sport",106,7.1
2293,G.B.F.,"Action,Comedy,Romance",92,6.0
2294,Garden State,"Action,Comedy,Drama,Romance",102,7.5
2295,Gangster Squad,"Action,Crime,Drama,Thriller",113,6.7
2296,Gangs of New York,"Action,Crime,Drama,History",167,7.5
2297,Game Change,"Action,Biography,Drama,History",118,7.4
2298,Fury,"Action,Drama,War",134,7.6
2299,Furious 7,"Action,Crime,Thriller",137,7.2
2300,Funny People,"Action,Comedy,Drama",146,6.3
2301,Fun with Dick and Jane,"Action,Comedy,Crime",90,6.1
2302,Fruitvale Station,"Action,Biography,Drama,Romance",85,7.5
2303,Frozen,"Action,Adventure,Animation,Comedy,Family",102,7.5
2305,Frost/Nixon,"Action,Biography,Drama,History",122,7.7
2306,Frontera,"Action,Drama,Thriller,Western",103,6.6
2307,From Paris with Love,"Action,Crime,Thriller",92,6.5
2308,From Hell,"Action,History,Horror,Mystery,Thriller",122,6.8
2309,Fright Night,"Action,Comedy,Horror",106,6.4
2310,Friends with Kids,"Action,Comedy,Drama,Romance",107,6.2
2311,Friends with Benefits,"Action,Comedy,Romance",109,6.6
2312,Friday Night Lights,"Action,Drama,Sport",118,7.3
2313,Frequency,"Crime,Drama,Fantasy,Mystery,Sci-Fi",118,7.4
2314,Frequencies,"Action,Horror,Mystery,Romance,Sci-Fi",105,6.8
2315,Freedom Writers,"Action,Biography,Crime,Drama",123,7.5
2316,Freaky Deaky,,90,6.3
2317,Franklyn,"Action,Drama,Fantasy,Sci-Fi,Thriller",98,6.2
2318,Frankenweenie,"Action,Animation,Comedy,Family,Horror",87,7.0
2319,Frank,"Action,Comedy,Drama,Music",95,7.0
2320,Frailty,"Action,Crime,Drama,Thriller",100,7.3
2321,Fracture,"Action,Crime,Drama,Mystery,Thriller",113,7.2
2322,Foxfire,"Action,Crime,Drama",143,6.2
2323,Foxcatcher,"Action,Biography,Drama,History,Sport",134,7.0
2324,Four Lions,"Action,Comedy,Crime,Drama",97,7.3
2325,Four Brothers,"Action,Crime,Drama,Mystery,Thriller",109,6.9
2326,Forks Over Knives,"Action,Documentary",96,7.8
2327,Forgetting Sarah Marshall,"Action,Comedy,Drama,Romance",111,7.2
2328,For No Good Reason,"Action,Biography,Documentary,History,Music",89,7.0
2329,"Food, Inc.","Action,Documentary",94,7.8
2330,Focus,"Action,Comedy,Crime,Drama,Romance",105,6.6
2331,Flypaper,"Action,Comedy,Crime,Mystery",87,6.4
2332,Flyboys,"Action,Adventure,Drama,History,Romance",140,6.5
2333,Flipped,"Action,Comedy,Drama,Romance",105,7.7
2334,Flightplan,"Action,Drama,Mystery,Thriller",98,6.3
2335,Flight of the Phoenix,,113,6.1
2336,Flight,"Action,Drama,Romance,Thriller",138,7.3
2337,Flawless,"Action,Crime,Drama,Thriller",108,6.8
2338,Flags of our Fathers,"Action,Drama,History,War",135,7.1
2339,Five Minutes of Heaven,"Action,Drama,Thriller",89,6.7
2340,Fired Up!,"Action,Comedy",90,6.2
2341,Finding Vivian Maier,"Action,Biography,Documentary,Mystery",83,7.7
2342,Finding Neverland,"Action,Biography,Drama,Family",106,7.7
2343,Finding Nemo,"Action,Adventure,Animation,Comedy,Family",100,8.1
2344,Final Fantasy VII: Advent Children,"Action,Adventure,Animation,Fantasy,Sci-Fi",101,7.3
2345,Final Fantasy: The Spirits Within,"Action,Adventure,Animation,Fantasy,Romance",106,6.4
2346,Final Destination,"Action,Fantasy,Horror,Thriller",98,6.7
2347,Final Destination 2,"Action,Fantasy,Horror,Mystery,Thriller",90,6.2
2348,Filth,"Action,Comedy,Crime,Drama",97,7.1
2349,Filmage: The Story of Descendents/All,"Action,Biography,Documentary,Music",90,8.3
2350,Fever Pitch,"Action,Comedy,Drama,Romance,Sport",104,6.2
2351,Felony,"Action,Thriller",105,6.1
2352,Feast of Love,"Action,Drama,Romance",97,6.7
2353,Fastest,"Action,Documentary,Sport",111,7.8
2354,Faster,"Action,Crime,Drama,Thriller",98,6.5
2355,Fast & Furious 6,"Action,Crime,Thriller",130,7.1
2356,Fast & Furious,"Action,Crime,Drama,Thriller",107,6.6
2357,Fast Five,"Action,Crime,Thriller",130,7.3
2358,Fantastic Mr. Fox,"Action,Adventure,Animation,Comedy,Crime",87,7.8
2359,Fanboys,"Action,Adventure,Comedy,Drama",105,6.6
2360,Fading Gigolo,"Action,Comedy",90,6.2
2361,Factory Girl,"Action,Biography,Drama",99,6.4
2362,Extremely Loud & Incredibly Close,"Action,Adventure,Drama,Mystery",129,6.9
2363,Exodus: Gods and Kings,"Action,Adventure,Drama,Fantasy,History",150,6.0
2364,Excision,"Action,Comedy,Crime,Drama,Horror",81,6.1
2365,Exam,"Action,Mystery,Thriller",101,6.9
2366,Ex Machina,"Action,Drama,Mystery,Sci-Fi,Thriller",108,7.7
2367,Evolution,"Action,Comedy,Sci-Fi",101,6.1
2368,Evil Dead,"Action,Fantasy,Horror,Thriller",91,6.5
2369,Everything Must Go,"Action,Comedy,Drama",97,6.4
2370,Everybody's Fine,"Action,Adventure,Drama",105,7.1
2371,EuroTrip,"Action,Comedy",92,6.6
2372,Europa Report,"Action,Drama,Mystery,Sci-Fi,Thriller",97,6.5
